date,company_id,company_name,channel,impressions,clicks,conversions,cost,revenue_generated,conversion_rate,click_through_rate
2026-02-17,C004,ClearAnalytics,SEO,469,45,1,424.64,611.47,0.0222,0.0959
2026-02-17,C004,ClearAnalytics,Paid Search,438,60,1,666.56,529.23,0.0167,0.1370
2026-02-17,C004,ClearAnalytics,Content,179,22,0,250.92,0.00,0.0000,0.1229
2026-02-17,C004,ClearAnalytics,LinkedIn Ads,395,12,0,293.29,0.00,0.0000,0.0304
2026-02-17,C004,ClearAnalytics,Partnerships,337,11,0,231.62,0.00,0.0000,0.0326
2026-02-17,C004,ClearAnalytics,Outbound Sales,269,24,0,426.60,0.00,0.0000,0.0892
2026-02-17,C004,ClearAnalytics,Referral,268,24,1,161.04,506.24,0.0417,0.0896
2026-02-18,C004,ClearAnalytics,SEO,460,10,0,296.66,0.00,0.0000,0.0217
2026-02-18,C004,ClearAnalytics,Paid Search,429,23,0,465.67,0.00,0.0000,0.0536
2026-02-18,C004,ClearAnalytics,Content,604,24,0,175.30,0.00,0.0000,0.0397
2026-02-18,C004,ClearAnalytics,LinkedIn Ads,442,1,0,204.90,0.00,0.0000,0.0023
2026-02-18,C004,ClearAnalytics,Partnerships,566,12,0,161.81,0.00,0.0000,0.0212
2026-02-18,C004,ClearAnalytics,Outbound Sales,521,12,0,298.03,0.00,0.0000,0.0230
2026-02-18,C004,ClearAnalytics,Referral,1024,120,2,112.50,1524.36,0.0167,0.1172
2026-02-19,C004,ClearAnalytics,SEO,307,5,0,144.55,0.00,0.0000,0.0163
2026-02-19,C004,ClearAnalytics,Paid Search,0,0,0,226.90,0.00,0.0000,0.0000
2026-02-19,C004,ClearAnalytics,Content,321,8,0,85.41,0.00,0.0000,0.0249
2026-02-19,C004,ClearAnalytics,LinkedIn Ads,584,5,0,99.84,0.00,0.0000,0.0086
2026-02-19,C004,ClearAnalytics,Partnerships,578,10,0,78.84,0.00,0.0000,0.0173
2026-02-19,C004,ClearAnalytics,Outbound Sales,512,6,0,145.21,0.00,0.0000,0.0117
2026-02-19,C004,ClearAnalytics,Referral,537,54,1,54.82,663.23,0.0185,0.1006
2026-02-20,C004,ClearAnalytics,SEO,462,4,0,121.20,0.00,0.0000,0.0087
2026-02-20,C004,ClearAnalytics,Paid Search,301,7,0,190.26,0.00,0.0000,0.0233
2026-02-20,C004,ClearAnalytics,Content,587,20,0,71.62,0.00,0.0000,0.0341
2026-02-20,C004,ClearAnalytics,LinkedIn Ads,216,6,0,83.71,0.00,0.0000,0.0278
2026-02-20,C004,ClearAnalytics,Partnerships,344,22,0,66.11,0.00,0.0000,0.0640
2026-02-20,C004,ClearAnalytics,Outbound Sales,187,10,0,121.77,0.00,0.0000,0.0535
2026-02-20,C004,ClearAnalytics,Referral,294,20,1,45.97,624.81,0.0500,0.0680
2026-02-21,C004,ClearAnalytics,SEO,234,8,0,126.02,0.00,0.0000,0.0342
2026-02-21,C004,ClearAnalytics,Paid Search,0,0,0,197.82,0.00,0.0000,0.0000
2026-02-21,C004,ClearAnalytics,Content,415,8,0,74.47,0.00,0.0000,0.0193
2026-02-21,C004,ClearAnalytics,LinkedIn Ads,297,25,0,87.04,0.00,0.0000,0.0842
2026-02-21,C004,ClearAnalytics,Partnerships,302,23,0,68.74,0.00,0.0000,0.0762
2026-02-21,C004,ClearAnalytics,Outbound Sales,113,22,0,126.60,0.00,0.0000,0.1947
2026-02-21,C004,ClearAnalytics,Referral,311,20,1,47.79,669.06,0.0500,0.0643
2026-02-22,C004,ClearAnalytics,SEO,553,19,0,297.44,0.00,0.0000,0.0344
2026-02-22,C004,ClearAnalytics,Paid Search,566,22,0,466.91,0.00,0.0000,0.0389
2026-02-22,C004,ClearAnalytics,Content,415,1,0,175.76,0.00,0.0000,0.0024
2026-02-22,C004,ClearAnalytics,LinkedIn Ads,123,17,0,205.44,0.00,0.0000,0.1382
2026-02-22,C004,ClearAnalytics,Partnerships,139,24,0,162.24,0.00,0.0000,0.1727
2026-02-22,C004,ClearAnalytics,Outbound Sales,153,16,0,298.82,0.00,0.0000,0.1046
2026-02-22,C004,ClearAnalytics,Referral,928,80,2,112.81,1056.26,0.0250,0.0862
2026-02-23,C004,ClearAnalytics,SEO,357,15,1,359.64,696.38,0.0667,0.0420
2026-02-23,C004,ClearAnalytics,Paid Search,661,59,1,564.53,707.09,0.0169,0.0893
2026-02-23,C004,ClearAnalytics,Content,545,6,0,212.51,0.00,0.0000,0.0110
2026-02-23,C004,ClearAnalytics,LinkedIn Ads,105,1,0,248.39,0.00,0.0000,0.0095
2026-02-23,C004,ClearAnalytics,Partnerships,325,7,0,196.17,0.00,0.0000,0.0215
2026-02-23,C004,ClearAnalytics,Outbound Sales,497,12,0,361.30,0.00,0.0000,0.0241
2026-02-23,C004,ClearAnalytics,Referral,479,41,1,136.40,686.44,0.0244,0.0856
2026-02-24,C004,ClearAnalytics,SEO,458,2,0,235.82,0.00,0.0000,0.0044
2026-02-24,C004,ClearAnalytics,Paid Search,0,0,0,370.17,0.00,0.0000,0.0000
2026-02-24,C004,ClearAnalytics,Content,493,16,0,139.35,0.00,0.0000,0.0325
2026-02-24,C004,ClearAnalytics,LinkedIn Ads,356,10,0,162.88,0.00,0.0000,0.0281
2026-02-24,C004,ClearAnalytics,Partnerships,515,20,0,128.63,0.00,0.0000,0.0388
2026-02-24,C004,ClearAnalytics,Outbound Sales,290,6,0,236.91,0.00,0.0000,0.0207
2026-02-24,C004,ClearAnalytics,Referral,941,62,2,89.43,1350.55,0.0323,0.0659
2026-02-25,C004,ClearAnalytics,SEO,420,53,1,474.23,549.31,0.0189,0.1262
2026-02-25,C004,ClearAnalytics,Paid Search,405,49,1,744.41,546.43,0.0204,0.1210
2026-02-25,C004,ClearAnalytics,Content,261,12,0,280.23,0.00,0.0000,0.0460
2026-02-25,C004,ClearAnalytics,LinkedIn Ads,355,21,0,327.54,0.00,0.0000,0.0592
2026-02-25,C004,ClearAnalytics,Partnerships,92,1,0,258.67,0.00,0.0000,0.0109
2026-02-25,C004,ClearAnalytics,Outbound Sales,802,60,1,476.42,754.32,0.0167,0.0748
2026-02-25,C004,ClearAnalytics,Referral,279,21,1,179.84,542.14,0.0476,0.0753
2026-02-26,C004,ClearAnalytics,SEO,234,9,0,131.36,0.00,0.0000,0.0385
2026-02-26,C004,ClearAnalytics,Paid Search,209,6,0,206.20,0.00,0.0000,0.0287
2026-02-26,C004,ClearAnalytics,Content,273,15,0,77.62,0.00,0.0000,0.0549
2026-02-26,C004,ClearAnalytics,LinkedIn Ads,377,18,0,90.73,0.00,0.0000,0.0477
2026-02-26,C004,ClearAnalytics,Partnerships,304,4,0,71.65,0.00,0.0000,0.0132
2026-02-26,C004,ClearAnalytics,Outbound Sales,516,14,0,131.97,0.00,0.0000,0.0271
2026-02-26,C004,ClearAnalytics,Referral,253,32,1,49.83,506.95,0.0312,0.1265
2026-02-27,C004,ClearAnalytics,SEO,326,6,0,267.07,0.00,0.0000,0.0184
2026-02-27,C004,ClearAnalytics,Paid Search,543,18,0,419.23,0.00,0.0000,0.0331
2026-02-27,C004,ClearAnalytics,Content,151,23,0,157.82,0.00,0.0000,0.1523
2026-02-27,C004,ClearAnalytics,LinkedIn Ads,264,17,0,184.46,0.00,0.0000,0.0644
2026-02-27,C004,ClearAnalytics,Partnerships,445,10,0,145.68,0.00,0.0000,0.0225
2026-02-27,C004,ClearAnalytics,Outbound Sales,403,24,0,268.31,0.00,0.0000,0.0596
2026-02-27,C004,ClearAnalytics,Referral,903,115,2,101.29,1277.88,0.0174,0.1274
2026-02-28,C004,ClearAnalytics,SEO,272,24,0,147.84,0.00,0.0000,0.0882
2026-02-28,C004,ClearAnalytics,Paid Search,433,4,0,232.07,0.00,0.0000,0.0092
2026-02-28,C004,ClearAnalytics,Content,294,4,0,87.36,0.00,0.0000,0.0136
2026-02-28,C004,ClearAnalytics,LinkedIn Ads,138,16,0,102.11,0.00,0.0000,0.1159
2026-02-28,C004,ClearAnalytics,Partnerships,317,5,0,80.64,0.00,0.0000,0.0158
2026-02-28,C004,ClearAnalytics,Outbound Sales,487,25,0,148.52,0.00,0.0000,0.0513
2026-02-28,C004,ClearAnalytics,Referral,368,38,1,56.07,549.93,0.0263,0.1033
2026-03-01,C004,ClearAnalytics,SEO,296,24,0,120.39,0.00,0.0000,0.0811
2026-03-01,C004,ClearAnalytics,Paid Search,242,15,0,188.98,0.00,0.0000,0.0620
2026-03-01,C004,ClearAnalytics,Content,303,9,0,71.14,0.00,0.0000,0.0297
2026-03-01,C004,ClearAnalytics,LinkedIn Ads,0,0,0,83.15,0.00,0.0000,0.0000
2026-03-01,C004,ClearAnalytics,Partnerships,341,2,0,65.67,0.00,0.0000,0.0059
2026-03-01,C004,ClearAnalytics,Outbound Sales,0,0,0,120.95,0.00,0.0000,0.0000
2026-03-01,C004,ClearAnalytics,Referral,340,25,1,45.67,573.26,0.0400,0.0735
2026-03-02,C004,ClearAnalytics,SEO,122,11,0,137.56,0.00,0.0000,0.0902
2026-03-02,C004,ClearAnalytics,Paid Search,204,24,0,215.94,0.00,0.0000,0.1176
2026-03-02,C004,ClearAnalytics,Content,603,21,0,81.29,0.00,0.0000,0.0348
2026-03-02,C004,ClearAnalytics,LinkedIn Ads,568,2,0,95.01,0.00,0.0000,0.0035
2026-03-02,C004,ClearAnalytics,Partnerships,196,20,0,75.03,0.00,0.0000,0.1020
2026-03-02,C004,ClearAnalytics,Outbound Sales,411,1,0,138.20,0.00,0.0000,0.0024
2026-03-02,C004,ClearAnalytics,Referral,483,60,1,52.17,658.62,0.0167,0.1242
2026-03-03,C004,ClearAnalytics,SEO,401,16,1,561.81,617.16,0.0625,0.0399
2026-03-03,C004,ClearAnalytics,Paid Search,586,77,1,881.88,689.08,0.0130,0.1314
2026-03-03,C004,ClearAnalytics,Content,547,5,0,331.98,0.00,0.0000,0.0091
2026-03-03,C004,ClearAnalytics,LinkedIn Ads,241,3,0,388.03,0.00,0.0000,0.0124
2026-03-03,C004,ClearAnalytics,Partnerships,272,12,0,306.44,0.00,0.0000,0.0441
2026-03-03,C004,ClearAnalytics,Outbound Sales,606,21,0,564.40,0.00,0.0000,0.0347
2026-03-03,C004,ClearAnalytics,Referral,766,83,2,213.05,1035.13,0.0241,0.1084
2026-03-04,C004,ClearAnalytics,SEO,360,39,1,545.94,684.70,0.0256,0.1083
2026-03-04,C004,ClearAnalytics,Paid Search,576,53,1,856.98,620.05,0.0189,0.0920
2026-03-04,C004,ClearAnalytics,Content,171,2,0,322.60,0.00,0.0000,0.0117
2026-03-04,C004,ClearAnalytics,LinkedIn Ads,227,7,0,377.07,0.00,0.0000,0.0308
2026-03-04,C004,ClearAnalytics,Partnerships,476,14,0,297.79,0.00,0.0000,0.0294
2026-03-04,C004,ClearAnalytics,Outbound Sales,1273,132,1,548.46,603.41,0.0076,0.1037
2026-03-04,C004,ClearAnalytics,Referral,417,24,1,207.04,572.31,0.0417,0.0576
2026-03-05,C004,ClearAnalytics,SEO,105,16,0,269.26,0.00,0.0000,0.1524
2026-03-05,C004,ClearAnalytics,Paid Search,313,15,0,422.67,0.00,0.0000,0.0479
2026-03-05,C004,ClearAnalytics,Content,164,12,0,159.11,0.00,0.0000,0.0732
2026-03-05,C004,ClearAnalytics,LinkedIn Ads,571,2,0,185.97,0.00,0.0000,0.0035
2026-03-05,C004,ClearAnalytics,Partnerships,527,24,0,146.87,0.00,0.0000,0.0455
2026-03-05,C004,ClearAnalytics,Outbound Sales,523,1,0,270.51,0.00,0.0000,0.0019
2026-03-05,C004,ClearAnalytics,Referral,692,52,2,102.12,1349.15,0.0385,0.0751
2026-03-06,C004,ClearAnalytics,SEO,288,28,1,441.63,629.93,0.0357,0.0972
2026-03-06,C004,ClearAnalytics,Paid Search,818,83,1,693.24,654.56,0.0120,0.1015
2026-03-06,C004,ClearAnalytics,Content,0,0,0,260.97,0.00,0.0000,0.0000
2026-03-06,C004,ClearAnalytics,LinkedIn Ads,144,24,0,305.03,0.00,0.0000,0.1667
2026-03-06,C004,ClearAnalytics,Partnerships,400,10,0,240.89,0.00,0.0000,0.0250
2026-03-06,C004,ClearAnalytics,Outbound Sales,594,15,0,443.68,0.00,0.0000,0.0253
2026-03-06,C004,ClearAnalytics,Referral,511,54,1,167.48,643.88,0.0185,0.1057
2026-03-07,C004,ClearAnalytics,SEO,161,17,0,121.48,0.00,0.0000,0.1056
2026-03-07,C004,ClearAnalytics,Paid Search,329,16,0,190.69,0.00,0.0000,0.0486
2026-03-07,C004,ClearAnalytics,Content,404,11,0,71.78,0.00,0.0000,0.0272
2026-03-07,C004,ClearAnalytics,LinkedIn Ads,533,19,0,83.90,0.00,0.0000,0.0356
2026-03-07,C004,ClearAnalytics,Partnerships,407,25,0,66.26,0.00,0.0000,0.0614
2026-03-07,C004,ClearAnalytics,Outbound Sales,559,6,0,122.04,0.00,0.0000,0.0107
2026-03-07,C004,ClearAnalytics,Referral,302,33,1,46.08,665.47,0.0303,0.1093
2026-03-08,C004,ClearAnalytics,SEO,399,24,1,369.29,687.07,0.0417,0.0602
2026-03-08,C004,ClearAnalytics,Paid Search,620,43,1,579.68,656.49,0.0233,0.0694
2026-03-08,C004,ClearAnalytics,Content,95,12,0,218.22,0.00,0.0000,0.1263
2026-03-08,C004,ClearAnalytics,LinkedIn Ads,380,17,0,255.06,0.00,0.0000,0.0447
2026-03-08,C004,ClearAnalytics,Partnerships,601,20,0,201.43,0.00,0.0000,0.0333
2026-03-08,C004,ClearAnalytics,Outbound Sales,210,5,0,371.00,0.00,0.0000,0.0238
2026-03-08,C004,ClearAnalytics,Referral,490,19,1,140.04,565.98,0.0526,0.0388
2026-03-09,C004,ClearAnalytics,SEO,159,18,0,149.28,0.00,0.0000,0.1132
2026-03-09,C004,ClearAnalytics,Paid Search,339,13,0,234.34,0.00,0.0000,0.0383
2026-03-09,C004,ClearAnalytics,Content,459,17,0,88.21,0.00,0.0000,0.0370
2026-03-09,C004,ClearAnalytics,LinkedIn Ads,262,7,0,103.11,0.00,0.0000,0.0267
2026-03-09,C004,ClearAnalytics,Partnerships,178,5,0,81.43,0.00,0.0000,0.0281
2026-03-09,C004,ClearAnalytics,Outbound Sales,180,3,0,149.97,0.00,0.0000,0.0167
2026-03-09,C004,ClearAnalytics,Referral,371,22,1,56.62,535.22,0.0455,0.0593
2026-03-10,C004,ClearAnalytics,SEO,423,41,1,375.18,612.47,0.0244,0.0969
2026-03-10,C004,ClearAnalytics,Paid Search,806,62,1,588.93,611.47,0.0161,0.0769
2026-03-10,C004,ClearAnalytics,Content,115,12,0,221.70,0.00,0.0000,0.1043
2026-03-10,C004,ClearAnalytics,LinkedIn Ads,455,25,0,259.13,0.00,0.0000,0.0549
2026-03-10,C004,ClearAnalytics,Partnerships,309,19,0,204.64,0.00,0.0000,0.0615
2026-03-10,C004,ClearAnalytics,Outbound Sales,264,12,0,376.92,0.00,0.0000,0.0455
2026-03-10,C004,ClearAnalytics,Referral,312,21,1,142.28,565.10,0.0476,0.0673
2026-03-11,C004,ClearAnalytics,SEO,166,20,0,147.59,0.00,0.0000,0.1205
2026-03-11,C004,ClearAnalytics,Paid Search,112,12,0,231.68,0.00,0.0000,0.1071
2026-03-11,C004,ClearAnalytics,Content,444,8,0,87.21,0.00,0.0000,0.0180
2026-03-11,C004,ClearAnalytics,LinkedIn Ads,309,5,0,101.94,0.00,0.0000,0.0162
2026-03-11,C004,ClearAnalytics,Partnerships,471,1,0,80.50,0.00,0.0000,0.0021
2026-03-11,C004,ClearAnalytics,Outbound Sales,133,2,0,148.27,0.00,0.0000,0.0150
2026-03-11,C004,ClearAnalytics,Referral,407,25,1,55.98,570.33,0.0400,0.0614
2026-03-12,C004,ClearAnalytics,SEO,406,24,1,374.16,660.61,0.0417,0.0591
2026-03-12,C004,ClearAnalytics,Paid Search,775,98,1,587.32,538.05,0.0102,0.1265
2026-03-12,C004,ClearAnalytics,Content,104,7,0,221.09,0.00,0.0000,0.0673
2026-03-12,C004,ClearAnalytics,LinkedIn Ads,358,3,0,258.42,0.00,0.0000,0.0084
2026-03-12,C004,ClearAnalytics,Partnerships,481,24,0,204.09,0.00,0.0000,0.0499
2026-03-12,C004,ClearAnalytics,Outbound Sales,0,0,0,375.89,0.00,0.0000,0.0000
2026-03-12,C004,ClearAnalytics,Referral,301,19,1,141.89,627.55,0.0526,0.0631
2026-03-13,C004,ClearAnalytics,SEO,322,31,1,399.54,647.64,0.0323,0.0963
2026-03-13,C004,ClearAnalytics,Paid Search,517,27,1,627.17,686.08,0.0370,0.0522
2026-03-13,C004,ClearAnalytics,Content,231,12,0,236.09,0.00,0.0000,0.0519
2026-03-13,C004,ClearAnalytics,LinkedIn Ads,505,12,0,275.96,0.00,0.0000,0.0238
2026-03-13,C004,ClearAnalytics,Partnerships,519,25,0,217.93,0.00,0.0000,0.0482
2026-03-13,C004,ClearAnalytics,Outbound Sales,224,15,0,401.39,0.00,0.0000,0.0670
2026-03-13,C004,ClearAnalytics,Referral,312,30,1,151.53,721.47,0.0333,0.0962
2026-03-14,C004,ClearAnalytics,SEO,396,45,1,508.81,609.55,0.0222,0.1136
2026-03-14,C004,ClearAnalytics,Paid Search,470,59,1,798.69,698.56,0.0169,0.1255
2026-03-14,C004,ClearAnalytics,Content,100,4,0,300.66,0.00,0.0000,0.0400
2026-03-14,C004,ClearAnalytics,LinkedIn Ads,578,22,0,351.42,0.00,0.0000,0.0381
2026-03-14,C004,ClearAnalytics,Partnerships,236,7,0,277.53,0.00,0.0000,0.0297
2026-03-14,C004,ClearAnalytics,Outbound Sales,796,32,1,511.16,740.05,0.0312,0.0402
2026-03-14,C004,ClearAnalytics,Referral,516,65,1,192.96,654.35,0.0154,0.1260
2026-03-15,C004,ClearAnalytics,SEO,403,6,0,149.58,0.00,0.0000,0.0149
2026-03-15,C004,ClearAnalytics,Paid Search,378,22,0,234.79,0.00,0.0000,0.0582
2026-03-15,C004,ClearAnalytics,Content,507,14,0,88.39,0.00,0.0000,0.0276
2026-03-15,C004,ClearAnalytics,LinkedIn Ads,143,11,0,103.31,0.00,0.0000,0.0769
2026-03-15,C004,ClearAnalytics,Partnerships,130,13,0,81.59,0.00,0.0000,0.1000
2026-03-15,C004,ClearAnalytics,Outbound Sales,470,4,0,150.27,0.00,0.0000,0.0085
2026-03-15,C004,ClearAnalytics,Referral,464,51,1,56.71,563.16,0.0196,0.1099
2026-03-16,C004,ClearAnalytics,SEO,262,17,1,520.71,543.16,0.0588,0.0649
2026-03-16,C004,ClearAnalytics,Paid Search,600,73,1,817.37,607.17,0.0137,0.1217
2026-03-16,C004,ClearAnalytics,Content,249,2,0,307.69,0.00,0.0000,0.0080
2026-03-16,C004,ClearAnalytics,LinkedIn Ads,263,14,0,359.64,0.00,0.0000,0.0532
2026-03-16,C004,ClearAnalytics,Partnerships,471,10,0,284.02,0.00,0.0000,0.0212
2026-03-16,C004,ClearAnalytics,Outbound Sales,770,72,1,523.12,580.65,0.0139,0.0935
2026-03-16,C004,ClearAnalytics,Referral,449,40,1,197.48,677.41,0.0250,0.0891
2026-03-17,C004,ClearAnalytics,SEO,373,15,0,275.16,0.00,0.0000,0.0402
2026-03-17,C004,ClearAnalytics,Paid Search,144,12,0,431.93,0.00,0.0000,0.0833
2026-03-17,C004,ClearAnalytics,Content,312,4,0,162.60,0.00,0.0000,0.0128
2026-03-17,C004,ClearAnalytics,LinkedIn Ads,184,4,0,190.05,0.00,0.0000,0.0217
2026-03-17,C004,ClearAnalytics,Partnerships,437,18,0,150.09,0.00,0.0000,0.0412
2026-03-17,C004,ClearAnalytics,Outbound Sales,168,21,0,276.43,0.00,0.0000,0.1250
2026-03-17,C004,ClearAnalytics,Referral,1055,43,2,104.35,1428.14,0.0465,0.0408
2026-03-18,C004,ClearAnalytics,SEO,320,40,1,449.11,745.13,0.0250,0.1250
2026-03-18,C004,ClearAnalytics,Paid Search,502,40,1,704.98,568.49,0.0250,0.0797
2026-03-18,C004,ClearAnalytics,Content,475,10,0,265.38,0.00,0.0000,0.0211
2026-03-18,C004,ClearAnalytics,LinkedIn Ads,522,4,0,310.19,0.00,0.0000,0.0077
2026-03-18,C004,ClearAnalytics,Partnerships,255,20,0,244.97,0.00,0.0000,0.0784
2026-03-18,C004,ClearAnalytics,Outbound Sales,456,11,0,451.18,0.00,0.0000,0.0241
2026-03-18,C004,ClearAnalytics,Referral,276,14,1,170.32,580.52,0.0714,0.0507
2026-03-19,C004,ClearAnalytics,SEO,307,16,1,553.22,716.58,0.0625,0.0521
2026-03-19,C004,ClearAnalytics,Paid Search,528,34,1,868.40,509.34,0.0294,0.0644
2026-03-19,C004,ClearAnalytics,Content,249,8,0,326.90,0.00,0.0000,0.0321
2026-03-19,C004,ClearAnalytics,LinkedIn Ads,392,22,0,382.10,0.00,0.0000,0.0561
2026-03-19,C004,ClearAnalytics,Partnerships,568,25,0,301.76,0.00,0.0000,0.0440
2026-03-19,C004,ClearAnalytics,Outbound Sales,795,86,1,555.78,604.71,0.0116,0.1082
2026-03-19,C004,ClearAnalytics,Referral,529,62,1,209.79,673.09,0.0161,0.1172
2026-03-20,C004,ClearAnalytics,SEO,223,14,0,235.88,0.00,0.0000,0.0628
2026-03-20,C004,ClearAnalytics,Paid Search,342,18,0,370.26,0.00,0.0000,0.0526
2026-03-20,C004,ClearAnalytics,Content,410,21,0,139.38,0.00,0.0000,0.0512
2026-03-20,C004,ClearAnalytics,LinkedIn Ads,485,5,0,162.91,0.00,0.0000,0.0103
2026-03-20,C004,ClearAnalytics,Partnerships,486,8,0,128.66,0.00,0.0000,0.0165
2026-03-20,C004,ClearAnalytics,Outbound Sales,433,22,0,236.97,0.00,0.0000,0.0508
2026-03-20,C004,ClearAnalytics,Referral,989,112,2,89.45,1211.83,0.0179,0.1132
2026-03-21,C004,ClearAnalytics,SEO,188,13,0,141.32,0.00,0.0000,0.0691
2026-03-21,C004,ClearAnalytics,Paid Search,594,7,0,221.83,0.00,0.0000,0.0118
2026-03-21,C004,ClearAnalytics,Content,113,24,0,83.51,0.00,0.0000,0.2124
2026-03-21,C004,ClearAnalytics,LinkedIn Ads,0,0,0,97.61,0.00,0.0000,0.0000
2026-03-21,C004,ClearAnalytics,Partnerships,424,4,0,77.08,0.00,0.0000,0.0094
2026-03-21,C004,ClearAnalytics,Outbound Sales,293,12,0,141.97,0.00,0.0000,0.0410
2026-03-21,C004,ClearAnalytics,Referral,534,63,1,53.59,755.12,0.0159,0.1180
2026-03-22,C004,ClearAnalytics,SEO,169,25,0,132.74,0.00,0.0000,0.1479
2026-03-22,C004,ClearAnalytics,Paid Search,335,19,0,208.36,0.00,0.0000,0.0567
2026-03-22,C004,ClearAnalytics,Content,139,20,0,78.44,0.00,0.0000,0.1439
2026-03-22,C004,ClearAnalytics,LinkedIn Ads,0,0,0,91.68,0.00,0.0000,0.0000
2026-03-22,C004,ClearAnalytics,Partnerships,94,12,0,72.40,0.00,0.0000,0.1277
2026-03-22,C004,ClearAnalytics,Outbound Sales,523,17,0,133.35,0.00,0.0000,0.0325
2026-03-22,C004,ClearAnalytics,Referral,510,57,1,50.33,665.86,0.0175,0.1118
2026-03-23,C004,ClearAnalytics,SEO,323,3,0,151.51,0.00,0.0000,0.0093
2026-03-23,C004,ClearAnalytics,Paid Search,305,20,0,237.83,0.00,0.0000,0.0656
2026-03-23,C004,ClearAnalytics,Content,116,15,0,89.53,0.00,0.0000,0.1293
2026-03-23,C004,ClearAnalytics,LinkedIn Ads,352,9,0,104.65,0.00,0.0000,0.0256
2026-03-23,C004,ClearAnalytics,Partnerships,378,3,0,82.64,0.00,0.0000,0.0079
2026-03-23,C004,ClearAnalytics,Outbound Sales,208,4,0,152.21,0.00,0.0000,0.0192
2026-03-23,C004,ClearAnalytics,Referral,250,25,1,57.46,701.75,0.0400,0.1000
2026-03-24,C004,ClearAnalytics,SEO,573,17,0,287.23,0.00,0.0000,0.0297
2026-03-24,C004,ClearAnalytics,Paid Search,185,11,0,450.87,0.00,0.0000,0.0595
2026-03-24,C004,ClearAnalytics,Content,121,23,0,169.72,0.00,0.0000,0.1901
2026-03-24,C004,ClearAnalytics,LinkedIn Ads,248,2,0,198.38,0.00,0.0000,0.0081
2026-03-24,C004,ClearAnalytics,Partnerships,454,15,0,156.67,0.00,0.0000,0.0330
2026-03-24,C004,ClearAnalytics,Outbound Sales,517,25,0,288.55,0.00,0.0000,0.0484
2026-03-24,C004,ClearAnalytics,Referral,614,62,2,108.93,1302.16,0.0323,0.1010
2026-03-25,C004,ClearAnalytics,SEO,490,14,0,146.07,0.00,0.0000,0.0286
2026-03-25,C004,ClearAnalytics,Paid Search,89,6,0,229.29,0.00,0.0000,0.0674
2026-03-25,C004,ClearAnalytics,Content,515,10,0,86.31,0.00,0.0000,0.0194
2026-03-25,C004,ClearAnalytics,LinkedIn Ads,182,4,0,100.89,0.00,0.0000,0.0220
2026-03-25,C004,ClearAnalytics,Partnerships,443,15,0,79.67,0.00,0.0000,0.0339
2026-03-25,C004,ClearAnalytics,Outbound Sales,406,7,0,146.74,0.00,0.0000,0.0172
2026-03-25,C004,ClearAnalytics,Referral,377,14,1,55.39,504.72,0.0714,0.0371
2026-03-26,C004,ClearAnalytics,SEO,169,13,0,125.75,0.00,0.0000,0.0769
2026-03-26,C004,ClearAnalytics,Paid Search,116,13,0,197.39,0.00,0.0000,0.1121
2026-03-26,C004,ClearAnalytics,Content,186,4,0,74.31,0.00,0.0000,0.0215
2026-03-26,C004,ClearAnalytics,LinkedIn Ads,270,3,0,86.85,0.00,0.0000,0.0111
2026-03-26,C004,ClearAnalytics,Partnerships,170,9,0,68.59,0.00,0.0000,0.0529
2026-03-26,C004,ClearAnalytics,Outbound Sales,393,9,0,126.33,0.00,0.0000,0.0229
2026-03-26,C004,ClearAnalytics,Referral,371,49,1,47.68,742.65,0.0204,0.1321
2026-03-27,C004,ClearAnalytics,SEO,571,3,0,118.47,0.00,0.0000,0.0053
2026-03-27,C004,ClearAnalytics,Paid Search,338,5,0,185.97,0.00,0.0000,0.0148
2026-03-27,C004,ClearAnalytics,Content,100,3,0,70.01,0.00,0.0000,0.0300
2026-03-27,C004,ClearAnalytics,LinkedIn Ads,345,21,0,81.83,0.00,0.0000,0.0609
2026-03-27,C004,ClearAnalytics,Partnerships,297,25,0,64.62,0.00,0.0000,0.0842
2026-03-27,C004,ClearAnalytics,Outbound Sales,289,12,0,119.02,0.00,0.0000,0.0415
2026-03-27,C004,ClearAnalytics,Referral,337,19,1,44.94,602.94,0.0526,0.0564
2026-03-28,C004,ClearAnalytics,SEO,0,0,0,148.01,0.00,0.0000,0.0000
2026-03-28,C004,ClearAnalytics,Paid Search,272,4,0,232.33,0.00,0.0000,0.0147
2026-03-28,C004,ClearAnalytics,Content,143,22,0,87.46,0.00,0.0000,0.1538
2026-03-28,C004,ClearAnalytics,LinkedIn Ads,228,12,0,102.23,0.00,0.0000,0.0526
2026-03-28,C004,ClearAnalytics,Partnerships,199,6,0,80.73,0.00,0.0000,0.0302
2026-03-28,C004,ClearAnalytics,Outbound Sales,234,4,0,148.69,0.00,0.0000,0.0171
2026-03-28,C004,ClearAnalytics,Referral,485,61,1,56.14,758.73,0.0164,0.1258
2026-03-29,C004,ClearAnalytics,SEO,334,6,0,140.02,0.00,0.0000,0.0180
2026-03-29,C004,ClearAnalytics,Paid Search,567,13,0,219.80,0.00,0.0000,0.0229
2026-03-29,C004,ClearAnalytics,Content,392,16,0,82.74,0.00,0.0000,0.0408
2026-03-29,C004,ClearAnalytics,LinkedIn Ads,521,5,0,96.71,0.00,0.0000,0.0096
2026-03-29,C004,ClearAnalytics,Partnerships,450,14,0,76.38,0.00,0.0000,0.0311
